Book|Chapter|Verse|Text
John|12|44|ἰησοῦς δὲ ἔκραξεν καὶ εἶπεν, ὁ πιστεύων εἰς ἐμὲ οὐ πιστεύει εἰς ἐμὲ ἀλλὰ εἰς τὸν πέμψαντά με,
John|12|45|καὶ ὁ θεωρῶν ἐμὲ θεωρεῖ τὸν πέμψαντά με.
John|12|46|ἐγὼ φῶς εἰς τὸν κόσμον ἐλήλυθα, ἵνα πᾶς ὁ πιστεύων εἰς ἐμὲ ἐν τῇ σκοτίᾳ μὴ μείνῃ.
John|12|47|καὶ ἐάν τίς μου ἀκούσῃ τῶν ῥημάτων καὶ μὴ φυλάξῃ, ἐγὼ οὐ κρίνω αὐτόν, οὐ γὰρ ἦλθον ἵνα κρίνω τὸν κόσμον ἀλλ᾽ ἵνα σώσω τὸν κόσμον.
John|12|48|ὁ ἀθετῶν ἐμὲ καὶ μὴ λαμβάνων τὰ ῥήματά μου ἔχει τὸν κρίνοντα αὐτόν· ὁ λόγος ὃν ἐλάλησα ἐκεῖνος κρινεῖ αὐτὸν ἐν τῇ ἐσχάτῃ ἡμέρᾳ·
John|12|49|ὅτι ἐγὼ ἐξ ἐμαυτοῦ οὐκ ἐλάλησα, ἀλλ᾽ ὁ πέμψας με πατὴρ αὐτός μοι ἐντολὴν δέδωκεν τί εἴπω καὶ τί λαλήσω.
John|12|50|καὶ οἶδα ὅτι ἡ ἐντολὴ αὐτοῦ ζωὴ αἰώνιός ἐστιν. ἃ οὗν ἐγὼ λαλῶ, καθὼς εἴρηκέν μοι ὁ πατήρ, οὕτως λαλῶ.
John|13|1|πρὸ δὲ τῆς ἑορτῆς τοῦ πάσχα εἰδὼς ὁ ἰησοῦς ὅτι ἦλθεν αὐτοῦ ἡ ὥρα ἵνα μεταβῇ ἐκ τοῦ κόσμου τούτου πρὸς τὸν πατέρα, ἀγαπήσας τοὺς ἰδίους τοὺς ἐν τῶ κόσμῳ, εἰς τέλος ἠγάπησεν αὐτούς.
John|13|2|καὶ δείπνου γινομένου, τοῦ διαβόλου ἤδη βεβληκότος εἰς τὴν καρδίαν ἵνα παραδοῖ αὐτὸν ἰούδας σίμωνος ἰσκαριώτου,
John|13|3|εἰδὼς ὅτι πάντα ἔδωκεν αὐτῶ ὁ πατὴρ εἰς τὰς χεῖρας καὶ ὅτι ἀπὸ θεοῦ ἐξῆλθεν καὶ πρὸς τὸν θεὸν ὑπάγει,
John|13|4|ἐγείρεται ἐκ τοῦ δείπνου καὶ τίθησιν τὰ ἱμάτια, καὶ λαβὼν λέντιον διέζωσεν ἑαυτόν.
John|13|5|εἶτα βάλλει ὕδωρ εἰς τὸν νιπτῆρα καὶ ἤρξατο νίπτειν τοὺς πόδας τῶν μαθητῶν καὶ ἐκμάσσειν τῶ λεντίῳ ᾧ ἦν διεζωσμένος.
John|13|6|ἔρχεται οὗν πρὸς σίμωνα πέτρον. λέγει αὐτῶ, κύριε, σύ μου νίπτεις τοὺς πόδας;
John|13|7|ἀπεκρίθη ἰησοῦς καὶ εἶπεν αὐτῶ, ὃ ἐγὼ ποιῶ σὺ οὐκ οἶδας ἄρτι, γνώσῃ δὲ μετὰ ταῦτα.
John|13|8|λέγει αὐτῶ πέτρος, οὐ μὴ νίψῃς μου τοὺς πόδας εἰς τὸν αἰῶνα. ἀπεκρίθη ἰησοῦς αὐτῶ, ἐὰν μὴ νίψω σε, οὐκ ἔχεις μέρος μετ᾽ ἐμοῦ.
John|13|9|λέγει αὐτῶ σίμων πέτρος, κύριε, μὴ τοὺς πόδας μου μόνον ἀλλὰ καὶ τὰς χεῖρας καὶ τὴν κεφαλήν.
John|13|10|λέγει αὐτῶ ὁ ἰησοῦς, ὁ λελουμένος οὐκ ἔχει χρείαν εἰ μὴ τοὺς πόδας νίψασθαι, ἀλλ᾽ ἔστιν καθαρὸς ὅλος· καὶ ὑμεῖς καθαροί ἐστε, ἀλλ᾽ οὐχὶ πάντες.
John|13|11|ᾔδει γὰρ τὸν παραδιδόντα αὐτόν· διὰ τοῦτο εἶπεν ὅτι οὐχὶ πάντες καθαροί ἐστε.
John|13|12|ὅτε οὗν ἔνιψεν τοὺς πόδας αὐτῶν [καὶ] ἔλαβεν τὰ ἱμάτια αὐτοῦ καὶ ἀνέπεσεν πάλιν, εἶπεν αὐτοῖς, γινώσκετε τί πεποίηκα ὑμῖν;
John|13|13|ὑμεῖς φωνεῖτέ με ὁ διδάσκαλος καὶ ὁ κύριος, καὶ καλῶς λέγετε, εἰμὶ γάρ.
John|13|14|εἰ οὗν ἐγὼ ἔνιψα ὑμῶν τοὺς πόδας ὁ κύριος καὶ ὁ διδάσκαλος, καὶ ὑμεῖς ὀφείλετε ἀλλήλων νίπτειν τοὺς πόδας·
John|13|15|ὑπόδειγμα γὰρ ἔδωκα ὑμῖν ἵνα καθὼς ἐγὼ ἐποίησα ὑμῖν καὶ ὑμεῖς ποιῆτε.
John|13|16|ἀμὴν ἀμὴν λέγω ὑμῖν, οὐκ ἔστιν δοῦλος μείζων τοῦ κυρίου αὐτοῦ οὐδὲ ἀπόστολος μείζων τοῦ πέμψαντος αὐτόν.
John|13|17|εἰ ταῦτα οἴδατε, μακάριοί ἐστε ἐὰν ποιῆτε αὐτά.
John|13|18|οὐ περὶ πάντων ὑμῶν λέγω· ἐγὼ οἶδα τίνας ἐξελεξάμην· ἀλλ᾽ ἵνα ἡ γραφὴ πληρωθῇ, ὁ τρώγων μου τὸν ἄρτον ἐπῆρεν ἐπ᾽ ἐμὲ τὴν πτέρναν αὐτοῦ.
John|13|19|ἀπ᾽ ἄρτι λέγω ὑμῖν πρὸ τοῦ γενέσθαι, ἵνα πιστεύσητε ὅταν γένηται ὅτι ἐγώ εἰμι.
John|13|20|ἀμὴν ἀμὴν λέγω ὑμῖν, ὁ λαμβάνων ἄν τινα πέμψω ἐμὲ λαμβάνει, ὁ δὲ ἐμὲ λαμβάνων λαμβάνει τὸν πέμψαντά με.
John|13|21|ταῦτα εἰπὼν [ὁ] ἰησοῦς ἐταράχθη τῶ πνεύματι καὶ ἐμαρτύρησεν καὶ εἶπεν, ἀμὴν ἀμὴν λέγω ὑμῖν ὅτι εἷς ἐξ ὑμῶν παραδώσει με.
John|13|22|ἔβλεπον εἰς ἀλλήλους οἱ μαθηταὶ ἀπορούμενοι περὶ τίνος λέγει.
John|13|23|ἦν ἀνακείμενος εἷς ἐκ τῶν μαθητῶν αὐτοῦ ἐν τῶ κόλπῳ τοῦ ἰησοῦ, ὃν ἠγάπα ὁ ἰησοῦς·
John|13|24|νεύει οὗν τούτῳ σίμων πέτρος πυθέσθαι τίς ἂν εἴη περὶ οὖ λέγει.
John|13|25|ἀναπεσὼν οὗν ἐκεῖνος οὕτως ἐπὶ τὸ στῆθος τοῦ ἰησοῦ λέγει αὐτῶ, κύριε, τίς ἐστιν;
John|13|26|ἀποκρίνεται [ὁ] ἰησοῦς, ἐκεῖνός ἐστιν ᾧ ἐγὼ βάψω τὸ ψωμίον καὶ δώσω αὐτῶ. βάψας οὗν τὸ ψωμίον [λαμβάνει καὶ] δίδωσιν ἰούδᾳ σίμωνος ἰσκαριώτου.
John|13|27|καὶ μετὰ τὸ ψωμίον τότε εἰσῆλθεν εἰς ἐκεῖνον ὁ σατανᾶς. λέγει οὗν αὐτῶ ὁ ἰησοῦς, ὃ ποιεῖς ποίησον τάχιον.
John|13|28|τοῦτο [δὲ] οὐδεὶς ἔγνω τῶν ἀνακειμένων πρὸς τί εἶπεν αὐτῶ·
John|13|29|τινὲς γὰρ ἐδόκουν, ἐπεὶ τὸ γλωσσόκομον εἶχεν ἰούδας, ὅτι λέγει αὐτῶ [ὁ] ἰησοῦς, ἀγόρασον ὧν χρείαν ἔχομεν εἰς τὴν ἑορτήν, ἢ τοῖς πτωχοῖς ἵνα τι δῶ.
John|13|30|λαβὼν οὗν τὸ ψωμίον ἐκεῖνος ἐξῆλθεν εὐθύς· ἦν δὲ νύξ.
John|13|31|ὅτε οὗν ἐξῆλθεν λέγει ἰησοῦς, νῦν ἐδοξάσθη ὁ υἱὸς τοῦ ἀνθρώπου, καὶ ὁ θεὸς ἐδοξάσθη ἐν αὐτῶ·
John|13|32|[εἰ ὁ θεὸς ἐδοξάσθη ἐν αὐτῶ] καὶ ὁ θεὸς δοξάσει αὐτὸν ἐν αὐτῶ, καὶ εὐθὺς δοξάσει αὐτόν.
John|13|33|τεκνία, ἔτι μικρὸν μεθ᾽ ὑμῶν εἰμι· ζητήσετέ με, καὶ καθὼς εἶπον τοῖς ἰουδαίοις ὅτι ὅπου ἐγὼ ὑπάγω ὑμεῖς οὐ δύνασθε ἐλθεῖν, καὶ ὑμῖν λέγω ἄρτι.
John|13|34|ἐντολὴν καινὴν δίδωμι ὑμῖν, ἵνα ἀγαπᾶτε ἀλλήλους· καθὼς ἠγάπησα ὑμᾶς ἵνα καὶ ὑμεῖς ἀγαπᾶτε ἀλλήλους.
John|13|35|ἐν τούτῳ γνώσονται πάντες ὅτι ἐμοὶ μαθηταί ἐστε, ἐὰν ἀγάπην ἔχητε ἐν ἀλλήλοις.
John|13|36|λέγει αὐτῶ σίμων πέτρος, κύριε, ποῦ ὑπάγεις; ἀπεκρίθη [αὐτῶ] ἰησοῦς, ὅπου ὑπάγω οὐ δύνασαί μοι νῦν ἀκολουθῆσαι, ἀκολουθήσεις δὲ ὕστερον.
John|13|37|λέγει αὐτῶ ὁ πέτρος, κύριε, διὰ τί οὐ δύναμαί σοι ἀκολουθῆσαι ἄρτι; τὴν ψυχήν μου ὑπὲρ σοῦ θήσω.
John|13|38|ἀποκρίνεται ἰησοῦς, τὴν ψυχήν σου ὑπὲρ ἐμοῦ θήσεις; ἀμὴν ἀμὴν λέγω σοι, οὐ μὴ ἀλέκτωρ φωνήσῃ ἕως οὖ ἀρνήσῃ με τρίς.
John|14|1|μὴ ταρασσέσθω ὑμῶν ἡ καρδία· πιστεύετε εἰς τὸν θεόν, καὶ εἰς ἐμὲ πιστεύετε.
John|14|2|ἐν τῇ οἰκίᾳ τοῦ πατρός μου μοναὶ πολλαί εἰσιν· εἰ δὲ μή, εἶπον ἂν ὑμῖν ὅτι πορεύομαι ἑτοιμάσαι τόπον ὑμῖν;
John|14|3|καὶ ἐὰν πορευθῶ καὶ ἑτοιμάσω τόπον ὑμῖν, πάλιν ἔρχομαι καὶ παραλήμψομαι ὑμᾶς πρὸς ἐμαυτόν, ἵνα ὅπου εἰμὶ ἐγὼ καὶ ὑμεῖς ἦτε.
John|14|4|καὶ ὅπου [ἐγὼ] ὑπάγω οἴδατε τὴν ὁδόν.
John|14|5|λέγει αὐτῶ θωμᾶς, κύριε, οὐκ οἴδαμεν ποῦ ὑπάγεις· πῶς δυνάμεθα τὴν ὁδὸν εἰδέναι;
John|14|6|λέγει αὐτῶ [ὁ] ἰησοῦς, ἐγώ εἰμι ἡ ὁδὸς καὶ ἡ ἀλήθεια καὶ ἡ ζωή· οὐδεὶς ἔρχεται πρὸς τὸν πατέρα εἰ μὴ δι᾽ ἐμοῦ.
John|14|7|εἰ ἐγνώκατέ με, καὶ τὸν πατέρα μου γνώσεσθε· καὶ ἀπ᾽ ἄρτι γινώσκετε αὐτὸν καὶ ἑωράκατε αὐτόν.
John|14|8|λέγει αὐτῶ φίλιππος, κύριε, δεῖξον ἡμῖν τὸν πατέρα, καὶ ἀρκεῖ ἡμῖν.
John|14|9|λέγει αὐτῶ ὁ ἰησοῦς, τοσούτῳ χρόνῳ μεθ᾽ ὑμῶν εἰμι καὶ οὐκ ἔγνωκάς με, φίλιππε; ὁ ἑωρακὼς ἐμὲ ἑώρακεν τὸν πατέρα· πῶς σὺ λέγεις, δεῖξον ἡμῖν τὸν πατέρα;
John|14|10|οὐ πιστεύεις ὅτι ἐγὼ ἐν τῶ πατρὶ καὶ ὁ πατὴρ ἐν ἐμοί ἐστιν; τὰ ῥήματα ἃ ἐγὼ λέγω ὑμῖν ἀπ᾽ ἐμαυτοῦ οὐ λαλῶ· ὁ δὲ πατὴρ ἐν ἐμοὶ μένων ποιεῖ τὰ ἔργα αὐτοῦ.
John|14|11|πιστεύετέ μοι ὅτι ἐγὼ ἐν τῶ πατρὶ καὶ ὁ πατὴρ ἐν ἐμοί· εἰ δὲ μή, διὰ τὰ ἔργα αὐτὰ πιστεύετε.
John|14|12|ἀμὴν ἀμὴν λέγω ὑμῖν, ὁ πιστεύων εἰς ἐμὲ τὰ ἔργα ἃ ἐγὼ ποιῶ κἀκεῖνος ποιήσει, καὶ μείζονα τούτων ποιήσει, ὅτι ἐγὼ πρὸς τὸν πατέρα πορεύομαι·
John|14|13|καὶ ὅ τι ἂν αἰτήσητε ἐν τῶ ὀνόματί μου τοῦτο ποιήσω, ἵνα δοξασθῇ ὁ πατὴρ ἐν τῶ υἱῶ·
John|14|14|ἐάν τι αἰτήσητέ με ἐν τῶ ὀνόματί μου ἐγὼ ποιήσω.
John|14|15|ἐὰν ἀγαπᾶτέ με, τὰς ἐντολὰς τὰς ἐμὰς τηρήσετε·
John|14|16|κἀγὼ ἐρωτήσω τὸν πατέρα καὶ ἄλλον παράκλητον δώσει ὑμῖν ἵνα μεθ᾽ ὑμῶν εἰς τὸν αἰῶνα ᾖ,
John|14|17|τὸ πνεῦμα τῆς ἀληθείας, ὃ ὁ κόσμος οὐ δύναται λαβεῖν, ὅτι οὐ θεωρεῖ αὐτὸ οὐδὲ γινώσκει· ὑμεῖς γινώσκετε αὐτό, ὅτι παρ᾽ ὑμῖν μένει καὶ ἐν ὑμῖν ἔσται.
John|14|18|οὐκ ἀφήσω ὑμᾶς ὀρφανούς, ἔρχομαι πρὸς ὑμᾶς.
John|14|19|ἔτι μικρὸν καὶ ὁ κόσμος με οὐκέτι θεωρεῖ, ὑμεῖς δὲ θεωρεῖτέ με, ὅτι ἐγὼ ζῶ καὶ ὑμεῖς ζήσετε.
John|14|20|ἐν ἐκείνῃ τῇ ἡμέρᾳ γνώσεσθε ὑμεῖς ὅτι ἐγὼ ἐν τῶ πατρί μου καὶ ὑμεῖς ἐν ἐμοὶ κἀγὼ ἐν ὑμῖν.
John|14|21|ὁ ἔχων τὰς ἐντολάς μου καὶ τηρῶν αὐτὰς ἐκεῖνός ἐστιν ὁ ἀγαπῶν με· ὁ δὲ ἀγαπῶν με ἀγαπηθήσεται ὑπὸ τοῦ πατρός μου, κἀγὼ ἀγαπήσω αὐτὸν καὶ ἐμφανίσω αὐτῶ ἐμαυτόν.
John|14|22|λέγει αὐτῶ ἰούδας, οὐχ ὁ ἰσκαριώτης, κύριε, [καὶ] τί γέγονεν ὅτι ἡμῖν μέλλεις ἐμφανίζειν σεαυτὸν καὶ οὐχὶ τῶ κόσμῳ;
John|14|23|ἀπεκρίθη ἰησοῦς καὶ εἶπεν αὐτῶ, ἐάν τις ἀγαπᾷ με τὸν λόγον μου τηρήσει, καὶ ὁ πατήρ μου ἀγαπήσει αὐτόν, καὶ πρὸς αὐτὸν ἐλευσόμεθα καὶ μονὴν παρ᾽ αὐτῶ ποιησόμεθα.
John|14|24|ὁ μὴ ἀγαπῶν με τοὺς λόγους μου οὐ τηρεῖ· καὶ ὁ λόγος ὃν ἀκούετε οὐκ ἔστιν ἐμὸς ἀλλὰ τοῦ πέμψαντός με πατρός.
John|14|25|ταῦτα λελάληκα ὑμῖν παρ᾽ ὑμῖν μένων·
John|14|26|ὁ δὲ παράκλητος, τὸ πνεῦμα τὸ ἅγιον ὃ πέμψει ὁ πατὴρ ἐν τῶ ὀνόματί μου, ἐκεῖνος ὑμᾶς διδάξει πάντα καὶ ὑπομνήσει ὑμᾶς πάντα ἃ εἶπον ὑμῖν [ἐγώ].
John|14|27|εἰρήνην ἀφίημι ὑμῖν, εἰρήνην τὴν ἐμὴν δίδωμι ὑμῖν· οὐ καθὼς ὁ κόσμος δίδωσιν ἐγὼ δίδωμι ὑμῖν. μὴ ταρασσέσθω ὑμῶν ἡ καρδία μηδὲ δειλιάτω.
John|14|28|ἠκούσατε ὅτι ἐγὼ εἶπον ὑμῖν, ὑπάγω καὶ ἔρχομαι πρὸς ὑμᾶς. εἰ ἠγαπᾶτέ με ἐχάρητε ἄν, ὅτι πορεύομαι πρὸς τὸν πατέρα, ὅτι ὁ πατὴρ μείζων μού ἐστιν.
John|14|29|καὶ νῦν εἴρηκα ὑμῖν πρὶν γενέσθαι, ἵνα ὅταν γένηται πιστεύσητε.
John|14|30|οὐκέτι πολλὰ λαλήσω μεθ᾽ ὑμῶν, ἔρχεται γὰρ ὁ τοῦ κόσμου ἄρχων· καὶ ἐν ἐμοὶ οὐκ ἔχει οὐδέν,
John|14|31|ἀλλ᾽ ἵνα γνῶ ὁ κόσμος ὅτι ἀγαπῶ τὸν πατέρα, καὶ καθὼς ἐνετείλατο μοι ὁ πατήρ, οὕτως ποιῶ. ἐγείρεσθε, ἄγωμεν ἐντεῦθεν.
John|15|1|ἐγώ εἰμι ἡ ἄμπελος ἡ ἀληθινή, καὶ ὁ πατήρ μου ὁ γεωργός ἐστιν.
John|15|2|πᾶν κλῆμα ἐν ἐμοὶ μὴ φέρον καρπόν, αἴρει αὐτό, καὶ πᾶν τὸ καρπὸν φέρον καθαίρει αὐτὸ ἵνα καρπὸν πλείονα φέρῃ.
John|15|3|ἤδη ὑμεῖς καθαροί ἐστε διὰ τὸν λόγον ὃν λελάληκα ὑμῖν·
John|15|4|μείνατε ἐν ἐμοί, κἀγὼ ἐν ὑμῖν. καθὼς τὸ κλῆμα οὐ δύναται καρπὸν φέρειν ἀφ᾽ ἑαυτοῦ ἐὰν μὴ μένῃ ἐν τῇ ἀμπέλῳ, οὕτως οὐδὲ ὑμεῖς ἐὰν μὴ ἐν ἐμοὶ μένητε.
John|15|5|ἐγώ εἰμι ἡ ἄμπελος, ὑμεῖς τὰ κλήματα. ὁ μένων ἐν ἐμοὶ κἀγὼ ἐν αὐτῶ οὖτος φέρει καρπὸν πολύν, ὅτι χωρὶς ἐμοῦ οὐ δύνασθε ποιεῖν οὐδέν.
John|15|6|ἐὰν μή τις μένῃ ἐν ἐμοί, ἐβλήθη ἔξω ὡς τὸ κλῆμα καὶ ἐξηράνθη, καὶ συνάγουσιν αὐτὰ καὶ εἰς τὸ πῦρ βάλλουσιν καὶ καίεται.
John|15|7|ἐὰν μείνητε ἐν ἐμοὶ καὶ τὰ ῥήματά μου ἐν ὑμῖν μείνῃ, ὃ ἐὰν θέλητε αἰτήσασθε καὶ γενήσεται ὑμῖν.
John|15|8|ἐν τούτῳ ἐδοξάσθη ὁ πατήρ μου, ἵνα καρπὸν πολὺν φέρητε καὶ γένησθε ἐμοὶ μαθηταί.
John|15|9|καθὼς ἠγάπησέν με ὁ πατήρ, κἀγὼ ὑμᾶς ἠγάπησα· μείνατε ἐν τῇ ἀγάπῃ τῇ ἐμῇ.
John|15|10|ἐὰν τὰς ἐντολάς μου τηρήσητε, μενεῖτε ἐν τῇ ἀγάπῃ μου, καθὼς ἐγὼ τὰς ἐντολὰς τοῦ πατρός μου τετήρηκα καὶ μένω αὐτοῦ ἐν τῇ ἀγάπῃ.
John|15|11|ταῦτα λελάληκα ὑμῖν ἵνα ἡ χαρὰ ἡ ἐμὴ ἐν ὑμῖν ᾖ καὶ ἡ χαρὰ ὑμῶν πληρωθῇ.
John|15|12|αὕτη ἐστὶν ἡ ἐντολὴ ἡ ἐμή, ἵνα ἀγαπᾶτε ἀλλήλους καθὼς ἠγάπησα ὑμᾶς·
John|15|13|μείζονα ταύτης ἀγάπην οὐδεὶς ἔχει, ἵνα τις τὴν ψυχὴν αὐτοῦ θῇ ὑπὲρ τῶν φίλων αὐτοῦ.
John|15|14|ὑμεῖς φίλοι μού ἐστε ἐὰν ποιῆτε ἃ ἐγὼ ἐντέλλομαι ὑμῖν.
John|15|15|οὐκέτι λέγω ὑμᾶς δούλους, ὅτι ὁ δοῦλος οὐκ οἶδεν τί ποιεῖ αὐτοῦ ὁ κύριος· ὑμᾶς δὲ εἴρηκα φίλους, ὅτι πάντα ἃ ἤκουσα παρὰ τοῦ πατρός μου ἐγνώρισα ὑμῖν.
